Timestamp,ELW_price,ELW_volume,Option_price,Option_volume,balance
2020-08-13 09:02:47.104131,195.0,-5000,1.91,2,9401.349999999988
2020-08-13 09:02:47.119756,195.0,-5000,1.91,2,9401.349999999988
2020-08-13 09:02:47.119756,195.0,-5000,1.91,2,9401.349999999988
2020-08-13 09:02:48.463542,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:02.838865,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:03.182657,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:03.338900,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:03.948295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:04.073269,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:04.963972,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:05.135794,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:05.323298,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:06.432767,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:08.182734,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:12.276577,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:15.198553,190.0,-5000,1.91,2,-15602.400000000012
2020-08-13 09:03:19.386119,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:26.761297,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:03:26.761297,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:03:27.089438,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:03:27.589434,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:03:28.073820,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.355118,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:29.370726,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:30.089497,190.0,-5000,1.89,2,-5594.600000000004
2020-08-13 09:03:31.683281,190.0,-5000,1.92,2,-20606.300000000017
2020-08-13 09:03:35.214612,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:35.230234,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:35.230234,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:35.230234,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:35.230234,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:35.245859,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:35.245859,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:35.808372,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:35.870874,195.0,-5000,1.94,2,-5610.350000000026
2020-08-13 09:03:36.011503,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:03:36.058376,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:36.058376,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:36.183378,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:03:36.980272,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:36.980272,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:37.011531,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:37.011531,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:37.011531,190.0,-5000,1.9,2,-10598.50000000001
2020-08-13 09:03:37.089652,190.0,-5000,1.86,2,9417.099999999899
